pathway	description	AD1	AD4	AD5	AD6	AD7	AD8	AP2	AP3	AP4	AP5	AP6	AP7	CON1	CON3	CON4	CON5	CON6	CON8
PWY0-1261	anhydromuropeptides recycling	977.3729301161978	2102.943206874653	800.6721354326841	1658.2333886128938	1690.5201694614625	2877.182389993824	2840.3199056803546	4177.078161574191	5252.454774155567	3740.244253968756	2531.399573895244	2220.58379750174	738.6111569731072	3178.2465951483914	687.679874404897	494.0946218714727	1937.996806224224	2645.030204275522
PWY0-1296	purine ribonucleosides degradation	13967.694838707996	14049.959316856037	13944.433516012714	7593.352674568837	6188.232886233908	8901.79319162723	7289.009791291493	9161.956989324664	12197.346605098468	8021.319491009863	13053.714776021592	8960.387221915253	10774.712477037629	18998.12165267243	6918.285130543608	8992.346648769899	7413.521285568187	21224.081266767924
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	14371.788679760584	14633.511703016213	14281.514498911863	8455.765292900378	6552.037309050038	9730.461371216512	9169.71471387754	10405.703619466538	13036.437424609932	9425.93390160212	13832.151556565634	9209.790349186773	10068.771725649312	18801.62986888881	7495.655982335202	9399.295774184398	8838.328704896341	21186.950659810027
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	13374.379698752986	13470.872998221428	12968.974665408545	8306.255647093973	6170.490692574555	9731.034482953191	8126.083294538094	9693.593514290567	12455.887756498394	8646.139435462534	13788.615158276083	8871.054121075465	9766.101924514518	18530.591181448737	7235.590162573318	9101.72393650373	7992.022079207751	20956.179335069475
PWY0-1319	CDP-diacylglycerol biosynthesis II	19550.45445047682	22661.436593491893	21796.50246376385	13062.347789716552	10130.9655797017	14179.538435862463	16392.734393946113	17180.022712173617	21944.356146543803	17897.78015870924	19139.90530194316	13498.865402005942	15193.978837695262	23487.425048114612	15142.700433272938	14476.304671180847	14154.338067914943	27588.39734089796
PWY0-1338	polymyxin resistance	85.05604200082881	24.53178158337912	21.4963716622587	0.0	3.661748567247897	15.816326530612244	9.130245299464576	0.0	22.74909293887804	4.082014736079238	8.291401844482584	39.7089656425804	161.81869169258107	16.365506600377167	223.78902045209904	114.82242781610704	17.87787322962619	48.44246274126557
PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	128.30343901967177	29.064603574137266	199.70371172598047	200.72324395165765	221.36873018268597	229.535246585679	348.9784765574344	551.0462964816986	899.3138609780793	449.7652006619783	184.96405128723944	282.8481320417432	123.79879503381956	276.88653852399926	133.1423436283044	114.18972604728954	151.02664621036405	431.9310778752956
PWY0-1479	tRNA processing	202.1502162238678	440.9862470143984	217.6808227559859	206.89743869979696	91.23184399216592	127.70734573608578	145.494778894829	88.96380148314712	91.16905460324423	97.51153094519324	25.24339757452841	190.33220850925028	79.33922808839176	55.91295922868635	218.41842843204083	133.9118386481952	61.92685404666313	158.46747052705936
PWY0-1533	methylphosphonate degradation I	5.915233235041294	8.8778688651614	0.0	0.0	0.0	0.0	12.421057294564658	28.351479392075287	7.106612904309832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	18295.495664318347	22530.197126831205	22053.658283131652	12941.744995547642	9500.03160273172	13925.33698315608	15424.117626307738	15874.048357730546	20276.999282927325	15809.800884877755	18561.51266608395	12238.661396269255	14354.642059242991	19703.905984751724	13782.77055389304	13767.01354511652	12587.502307080624	24702.59060573341
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	13017.502020090767	15552.189214730972	18636.56533355414	10681.244040975533	8326.645999050897	12403.956521873528	12282.358247549408	13043.661542609816	16275.119983024348	13543.026008059578	17831.132506332877	10897.202958136097	12040.861373807656	22337.083086277435	9903.91682756469	12673.58116878366	11883.889924151334	25816.383257255024
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	10896.214546130872	13255.940874874716	15747.176026257905	9499.890349656398	7251.150268884034	11332.920867164094	11416.351931511326	11851.563617443691	14093.447445202764	12157.2813763728	16432.580500161854	9511.381038430218	9710.571382453134	20253.492896468262	8755.507107793648	11289.095527853797	10908.668987410429	22592.477618762223
PWY0-41	allantoin degradation IV (anaerobic)	0.0	0.0	0.0	0.0	0.0	0.0	2.2369634235141054	8.176249609680765	0.0	3.2036417416154768	0.8039758861400367	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-42	2-methylcitrate cycle I	0.0	231.9327731092437	562.9718804920914	107.0	145.29753761969903	172.91061452513966	329.8366716511123	100.37471206778264	707.0777323950599	552.9625241948609	447.9642360020932	0.0	856.9176882661995	459.5779500430663	816.2292743865287	783.2088823816496	392.1514543630893	1239.2966830466833
PWY0-781	aspartate superpathway	626.9899294316377	3695.399392204936	4680.630349754445	1821.4609234876616	1647.9520047324106	1787.2830134090425	2578.378818924977	2360.6121588449773	5447.943264079853	4104.408521141002	2686.8770058145697	2093.572676226916	4503.335594065413	2665.1782982916866	4617.807597181094	4523.995987193849	1990.9747976179965	6342.718156987037
PWY0-845	superpathway of pyridoxal 5′-phosphate biosynthesis and salvage	10.744098957186218	32.18551909106686	3666.9929957840377	1040.4202694442583	1346.3927647393823	1513.6795954547706	1927.559755504853	1917.5780113992755	3046.213468371076	3369.906709645746	1684.9684190285943	1663.1606841597406	743.0568675340282	2001.0067373308689	1506.000544504423	1151.2487838632385	1172.3641742556788	2424.9681908555344
PWY0-862	(5Z)-dodec-5-enoate biosynthesis	144.2405786781974	59.8774625745429	1351.0750588093772	0.0	107.18701113541252	29.954587210355704	89.55421093030324	146.96620581286192	110.58321089587407	371.6335650171788	35.95543695722211	107.40411802576445	113.40510312811428	202.8421628214788	148.79561303778115	152.86524351387973	113.19397809109194	59.913448961381775
PWY490-3	nitrate reduction VI (assimilatory)	2410.054136808133	2842.223504020444	531.5172004724263	505.0359159826954	488.780920580884	91.67873909636214	184.8409174228804	235.51289397908027	436.1015106480117	85.38384636211622	61.43373367322803	375.9152281022925	792.5373653965183	99.60577688229556	840.305846024008	530.7318908659468	38.963824860954034	134.0456956638842
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	17167.31484459238	20138.36053680421	20045.149301480007	12045.06234824453	9111.157208030474	13010.055022441167	15125.381115939448	15497.925584235878	19580.71458865043	16186.432329342611	17781.699943966596	12007.212542738507	13833.796493794103	21671.886037923083	13819.577928819002	13540.13204220886	13141.965401774813	25604.23739658168
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	17167.31484459238	20138.36053680421	20045.149301480007	12045.06234824453	9111.157208030472	13010.05502244117	15125.381115939448	15497.925584235878	19580.71458865043	16186.43232934261	17781.699943966596	12007.212542738507	13833.7964937941	21671.886037923083	13819.577928819002	13540.13204220886	13141.965401774813	25604.237396581684
PWYG-321	mycolate biosynthesis	12.074477907804653	35.3118533833195	1606.152521465212	0.0	129.39524543112287	36.27207530082025	108.28913593583373	177.49117498271303	133.8123142965981	447.4859576033931	43.53772650282245	129.790656419042	136.7863713687527	244.79637506439536	179.56849169532205	184.3624624641209	136.56102205232918	72.54237850207711
PYRIDNUCSAL-PWY	NAD salvage pathway I	9091.12936103066	8728.468794820867	9013.82787071306	3258.209088888223	3319.3782394661634	2546.6353749138866	2851.1086503518677	4175.217480563074	8217.55281894251	5601.290268989542	2312.945057790789	4837.339676347245	6245.274860808324	2510.554990145671	5706.993295579634	3657.493150569544	1452.207128729155	5272.200584473485
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	7070.779960926097	7067.787536321088	5663.386788933452	2450.9516238875262	3009.381544487583	3141.579322727158	3655.435116938049	4453.873083918601	7882.055782857813	6152.971105235387	3512.8756634845977	4546.809661691134	5719.913152612024	4520.575026635262	4980.390350251745	4152.968068097574	2811.5025198953986	7081.710804517675
PYRIDOXSYN-PWY	pyridoxal 5′-phosphate biosynthesis I	8.546416063940338	25.568646788178263	2780.0036969942776	745.0514297340717	993.1632387763362	1078.0250907603152	1403.7493855694092	1407.4279641228488	2282.237223429777	2586.410727662824	1219.240050691826	1230.529412746643	556.6508741482868	1412.9059062505353	1174.5072766788326	860.1445180368551	854.4113878336121	1727.9078922966578
REDCITCYC	TCA cycle VIII (helicobacter)	241.20323416794272	792.0314369051009	1742.1126237826804	391.6456799129378	546.6840548787428	715.4361259962667	1154.7477476796755	1545.436354182407	2169.6086537307574	1647.5599310932928	1196.7544065258635	558.7944191015799	2377.0473498753004	1228.6368277782149	2256.929177420503	2032.4395777902305	1013.894441770452	3182.9821748308077
RHAMCAT-PWY	L-rhamnose degradation I	1728.4289829866775	1232.753884396628	2857.1542934073477	801.5202797577097	915.6491292823196	959.2521642931968	1056.808640100427	1097.3608197424412	3004.7317043501725	2326.0367581602354	772.8055843580967	1705.491211303977	967.0940427372236	1018.2965288995372	1399.66331617358	933.1427899950836	554.9030030338308	2249.1594619636357
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	8829.726779991479	8141.878369749215	6752.899708298964	3375.688874387493	3295.3389482417547	3502.9321379058497	4425.2323186890935	5020.391993677785	9191.41689189031	6744.2426208017005	4081.3870834224	5111.701013415902	6328.806125629895	4297.164162041105	6016.614954020631	4394.272118167893	3086.039506736318	7465.274939075878
RUMP-PWY	formaldehyde oxidation I	1654.675059779814	2038.648679936573	464.3074540329504	338.35285298353256	564.9204876264839	93.25589229971894	131.1408563286373	201.90381637314044	371.5526179835735	0.0	53.882168918297324	431.9643858329079	430.39499068496485	28.471516558284847	1034.8995271058104	995.9330369465804	77.6562975853293	289.8055052144859
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	6073.638811114675	2758.471773251636	1457.179831933583	2287.682282526754	1020.8925660451408	451.5681790929228	408.8589888936396	1499.9759156432674	3699.010736475969	1901.007448041972	326.2862151179017	2632.062445647344	1684.805608805738	82.01653821078271	3302.697855683337	880.8237185580502	206.0694807052489	2488.9495285829585
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	13941.008489429903	14582.824727147916	11451.76420771634	6813.054548180907	6054.246038858943	6653.862023042236	6092.829550740746	8845.222036246649	12226.778759502671	8161.821001565056	8475.355595319472	9210.433420891284	10385.117264060524	6510.624392306159	8186.789127511055	7985.759961057539	4486.750078057859	11867.09828916278
SO4ASSIM-PWY	sulfate reduction I (assimilatory)	72.20754389451551	324.97654061835675	192.68634709780747	276.69959923572424	334.205582523735	381.1213656087575	383.9786354338097	601.194314112835	997.398524188298	506.5314676312674	359.5593436415978	365.9392333623856	206.1036361593017	571.8106996405063	501.6061494656914	97.55317175568663	264.8457499394287	485.7000525006191
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	160.30960875475662	694.8414642910456	421.1517722459898	563.9985675448074	676.0838634958708	750.7465981799029	774.5089558046668	1181.8089543230212	1971.1466724286813	1037.9811525482023	733.1213394467568	761.730929876136	445.7572122654136	1121.0739200442836	1022.854695950362	214.5479719590847	537.2391179321675	1019.0598702347904
TCA	TCA cycle I (prokaryotic)	1317.0339706261395	1643.8862691394154	6045.825267637297	1951.973863482009	2303.153408552964	2158.482297496785	2793.2096066009944	3180.2959905901357	5457.0593101341055	4945.001058746723	2242.047455699324	3177.391990067348	2126.884803294733	2534.1260500466256	3521.030690022962	2541.436045831864	1688.424547069934	4079.2008491976185
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	11.915693420262002	63.7541317499624	0.0	0.0	0.0	43.25452085931427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEICHOICACID-PWY	teichoic acid (poly-glycerol) biosynthesis	3623.272763282131	6702.589093579442	5799.385572486589	5369.494734896458	3099.1435949137103	4770.617046140989	8384.939034646513	7058.1845294235	6885.496089167542	7802.55955685689	5256.533223295039	2886.043682027001	479.3302235198536	83.76115779426888	5379.670237512997	4530.516258501865	6610.08954346906	571.0532208487434
THISYN-PWY	superpathway of thiamin diphosphate biosynthesis I	4725.049254051523	4628.408223737851	5887.947941773797	2127.8296858115355	2672.9875062184497	2587.441584515437	3350.283382863619	3665.02829210004	6119.849210535817	5882.093605802777	3275.5859607534844	3694.57134822027	3257.896190168398	3388.8918416488928	4327.1143308469245	3320.6777010930105	2450.1218020535657	4889.364597237729
THRESYN-PWY	superpathway of L-threonine biosynthesis	12326.136634095854	12851.283286726804	14034.17430600794	7373.705330892746	6284.10833682688	9200.337700526336	7653.089729663325	9234.331873940871	13577.699318459036	9629.52515915316	14267.0074114387	8958.91111607409	10516.322881895325	19821.82222530636	9308.025293634735	10246.508299174711	8004.109239403359	22468.826954822733
TRNA-CHARGING-PWY	tRNA charging	15456.041500173187	17520.648254695694	17418.062446322136	9071.309976269527	7830.656551622776	9364.291456880515	11535.652425678663	12672.382012958187	17339.077160500503	14106.738288997234	12220.966470639742	10620.30309233438	12186.091731181155	15199.600700387473	12380.953818379425	11548.5696540938	9241.32752003807	20267.71571312189
TRPSYN-PWY	L-tryptophan biosynthesis	7550.056572638902	7692.755315684992	7933.950341764144	3049.9162034530614	3030.964936405255	2608.565190200218	3149.5378930248617	4008.912321192073	7834.861657269543	5001.448627120507	2929.40824235192	4198.106759709423	7097.37429152355	3401.2637299194107	5724.085318910104	4030.020156077449	2240.8444892731204	7001.267615095358
TYRFUMCAT-PWY	L-tyrosine degradation I	0.0	0.0	24.28125	89.45334859759588	77.95498392282958	103.20341047503044	90.01865671641791	33.17617866004963	14.713983050847457	71.74311926605505	39.89495798319328	54.10810810810811	31.012658227848103	30.41871921182266	15.717884130982366	31.869402985074625	57.69230769230769	31.80434782608696
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (prokaryotic)	24.661783584809395	23.83544570076629	80.37645307989533	156.2073181441929	6.388371814950967	51.41928215200613	0.0	40.28091934919475	31.03701810241291	0.0	20.66217776906339	85.81165432437298	75.6920612285127	15.129017918887389	133.27781881710095	11.171927917974978	31.587649685658324	70.95239109501003
UDPNAGSYN-PWY	UDP-N-acetyl-D-glucosamine biosynthesis I	11774.77031703185	15437.984788366044	16649.888669764612	10212.096416507384	7463.812533487062	11123.990518303151	13126.909735630705	13050.846697123156	15247.263469464177	13343.156084518512	15772.302695007957	9645.472576561166	10522.44070542703	19119.70516549644	11157.33064393865	11894.285075037784	11661.539606169526	21856.64894179609
VALSYN-PWY	L-valine biosynthesis	14867.15508402112	14595.265621248242	10459.91520286311	4960.919003557561	5102.98035638049	4404.60030247095	4794.55817717131	6909.226648208589	13432.236979923397	7823.185426723774	4484.728927435587	8384.993380762064	11445.430719046451	5822.5055019777865	8770.48150887588	6521.662074768198	3368.16935460409	12056.140382317308
