"OTUID"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Taxon"	"Confidence"
"785a624a55ee5dab4966dfc4d63e7a4d"	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.938081306
"78719309d76cb95f30db21b7eff615c3"	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella"	0.999716518
"788fa73da2d45445a6055bd634945d43"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium"	0.897810001
"78e755f22b31aebfc49ec971c9e25f82"	0	0	0	0	0	0	0	19	0	0	0	0	51	0	0	0	0	7	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium"	0.900969528
"7966f669971b26c2d74342a85e4c3880"	0	0	0	0	0	0	0	0	105	0	33	0	92	41	0	0	25	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.976373436
"79a9d2c3929074a416360f2c49d9e818"	0	0	9	0	0	0	0	0	65	0	0	0	0	0	0	0	0	159	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.957210443
"79e3e1a15fc3c30b2c6b9b0a46830a5a"	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcaceae; s__uncultured_bacterium"	0.913343526
"7a171e8173fb3b2eebf9da24f94c4882"	52	16	0	0	23	52	62	87	0	0	19	19	0	52	22	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999819555
"7a8561bed18f71eaf74b43d4d92d2176"	0	30	80	26	0	0	19	0	32	0	0	37	41	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__ASF356; s__uncultured_bacterium"	0.896728049
"7ab0f5fd995b7d157e375b1520f8c635"	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured_bacterium"	0.999774788
"7ac5d6c23412507ac3b32e6d205c1aca"	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__uncultured_bacterium"	0.928056165
"7af3bd38f0f164d41ea3c8afa361ef51"	0	0	0	0	17	0	0	0	0	74	0	19	11	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus"	0.999016575
"7ca8e4ee1186c7392d160a7dc543b6de"	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999996809
"7e0317f7ea7da7ba2121b612bbee1602"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.729401541
"7e3d9240b698c6bf8fc56676d35a7151"	188	114	0	52	16	0	0	33	49	0	17	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999983381
"7f6014bee7c27dce9aa46dbe30ee4351"	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999859991
"801703b9ac2077fb6039e27673fe9250"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__mouse_gut"	0.824591851
"806700bc9b7d560422f7c164b3bd8e6d"	0	0	0	0	0	0	12	19	109	36	0	20	0	0	0	45	0	24	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.851665403
"8146deefacadef2055916d06c19a3abd"	0	0	0	0	0	0	7	16	4	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Jeotgalicoccus"	0.999936478
"81d39a75c4b6f966a8d4e03decd37b35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999516298
"81eb81acfe3c3b0fe1b0359689c88151"	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.912564496
"8234b5d702df430c632de9a72590849e"	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__unidentified"	0.996110763
"8281a4e3d20ba7701d1b22bc6a5cc274"	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__unidentified"	0.994199287
"83060f4da8b5d59469fa63dcb7fb9ae4"	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.9999832
"8383a9394d839568543ff7a5decb1956"	0	24	48	0	19	0	7	0	79	26	10	28	0	0	57	21	6	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.864597177
"838d0736efd9295506133747708054b9"	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.9350248
"8400b734c4ae6e29f117f0898c88e998"	0	0	0	68	0	17	0	26	49	0	28	34	0	29	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.818717017
"8431ce797c88c8ae073512bf2145e2ae"	0	0	31	9	11	0	12	22	18	26	18	28	11	15	0	18	0	6	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999843
"8475722b5af046e39bbcf71852911d88"	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006"	0.926021415
"850fc8381d6fc19a74e163682a3c65f4"	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999988639
"851e5232eb7b349147288db209486f5f"	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.842908824
"853cddc1b946f0d43a0716ac206af2bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.91158951
"8570b079ecb551d3b852a2decf2f34f6"	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.847303986
"85ed3d8c30f1cf7ad10a011d18724cab"	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999966364
"88176c6a714b06d688c7281005f30f8e"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.995097686
"886286b87bf39aded1a0a1fe156b4122"	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.721755403
"88ee1afef4d1eef84df08ed59359d002"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.997467884
"893084e9acd8dab780c2194205954fda"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999940175
"89a6c15cf31792ba04d17860e9492227"	247	222	0	0	97	0	0	0	0	0	0	0	146	0	125	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999910468
"8ae299fe8aa39820660e7e6746ff1aae"	0	0	0	19	10	0	0	10	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999580576
"8bb80798528ee07dc94c4a66868cd392"	119	0	0	0	0	0	31	0	0	95	0	0	0	0	0	26	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.895259259
"8bee12c45f4dc4dfc7ade55870939c3d"	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99998274
"8c8cd1cc4122ee8bbed77056f0065457"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999977657
"8cbb635faeb95440eb5b52abe134ac3d"	338	354	1237	91	62	207	366	233	465	318	763	200	0	0	176	296	106	98	"d__Bacteria; p__Firmicutes; c__Bacilli"	1
"8cef63ffe031742d411b2cf7039528d9"	0	0	66	0	0	0	0	10	4	0	0	9	20	0	0	0	0	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999679067
"8d0c34bb6dc7de3524ce44b28eb15257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium"	0.741877169
"8d78ce934c43a8b36ce2c5ab4318a192"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.996346623
"8e8d8626220eac1ef6f7fb2080aa938f"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001"	0.703693351
"8e9e6e5f622f9a4a5196e7eea6fa6d7a"	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.884887221
"8eff78d0b5b6f6333392c4f9148cb540"	54	240	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.904013994
"90070bdb717e07254a704e23de24e334"	8	50	0	0	17	0	0	0	0	0	0	0	10	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998796141
"9066cdf0811ee0e606b6f0ef73860609"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.723327951
"90fc910ad1434734b1e55c6a5c7ab9eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_bacterium"	0.822707706
"9171265989ee178c441ad28afbf9dffa"	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridiaceae; s__uncultured_bacterium"	0.928823674
"91d440a73841493d3eb3092b020e3319"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	"d__Bacteria; p__Firmicutes"	0.997164799
"92c3e9828b72f5125d67007e640f2785"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__unidentified"	0.798300133
"9323bba95371261842328729e8a5c2fb"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.945256407
"939ebd9bd7a6eae4062b93537a84c65d"	0	0	0	0	0	0	0	0	0	0	0	0	13	0	25	21	0	70	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986996
"942c85a5ce30e27155622d82ef326bc2"	0	0	0	0	0	0	0	0	90	0	0	8	25	203	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium"	0.999674334
"94ef16ff9afb7eb33a92518cb4c063cb"	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified"	0.711901553
"952c1fdc4c8295d4742b25f65e8c514a"	0	0	64	0	34	0	47	63	54	40	0	0	29	0	75	63	0	41	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.791237308
"95d3dbd617f91106ba8cc3bcb26f8d9b"	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998836566
"96603dabde822238f48c2994b45788db"	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999997721
"967238c58c08cdaadb0d9beb32588307"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.966220164
"96f1df5356b17e2d4b6eefc878357fcb"	0	0	60	28	53	133	322	357	131	286	95	154	32	313	14	71	47	126	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus_Arthromitus"	0.999999992
"971577d146be3b80cdc7fed9a7ef1533"	0	0	0	0	37	0	0	57	0	0	0	73	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.960644088
"973360718cfb0d1806d43527cb25adb3"	280	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999837969
"97ccb7279e702b364b30af7401d483ef"	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	7	23	70	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.910178862
"987e547ebf8cab92d43f1d4dd99e0552"	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_bacterium"	0.751247256
"98c96cf1a8d4ce090682ec03dc56cc0f"	0	0	0	119	60	0	0	0	99	29	0	81	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.857769584
"98f02b7aa870b3d271333bc9660db91f"	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999998825
"98fcc7e4135d41152d2db711de5c1255"	0	0	28	0	0	5	7	15	32	29	7	19	0	0	9	0	7	7	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999975
"9a9f34bd312afabc037651632ab4294c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999978109
"9aa6b6dc6d70c5e763d47a4353144107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.999043526
"9b3495085364f87a3bbadad3fe0fe52a"	0	0	0	0	6	0	0	16	16	0	5	12	9	0	0	10	0	7	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__unidentified"	0.999999262
"9c27410265c4c0f8558f6d01a3282755"	0	0	33	0	21	12	0	150	160	81	41	42	30	79	10	21	32	103	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__uncultured_bacterium"	0.891301151
"9c7bd185ed83458005e4f6cfd7f9a096"	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.919177943
"9d1231e9a3e3361b978bbff3c3b158a8"	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999636835
"9d5e0ad5255570159134088975331f19"	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999983836
"9d81ad3b3c4fa998c967ca91c2278849"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998760852
"9e194cf62ff1a0452c4436c017a595a5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998543815
"9e1ac459c5d8f5495b61ae4fd3ca3f27"	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium"	0.87239456
"9e7125a102db8951720ec539b4e78113"	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus"	0.999999167
"9eae7c99eef0776c8920ba9ab0c2b8b4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter"	0.997006199
"a08e51322ac5413f32389f362e518aef"	912	576	21	361	143	209	197	0	89	54	154	162	241	36	316	277	306	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.995928215
"a0ed3c259f6fceaaed3ef1b212339fb9"	25	0	0	0	70	0	0	0	17	0	0	0	0	0	0	0	0	47	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006; s__uncultured_bacterium"	0.851048575
"a18f63fbb021cb27d0fa3fe66101b7ed"	0	21	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified"	0.996218173
"a1a801fa7a6a810bcaa95b672cc45d79"	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli"	0.999405922
"a1b177320d5a1f43a414ff5bf50d6490"	62	80	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999978543
"a2219a9d615b767a7a93a2d7973dcc69"	0	87	0	0	0	0	0	0	0	0	26	17	0	0	0	0	0	28	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.739969658
"a25f3714d9c6e1182774b9f1708c264b"	0	230	561	107	145	169	327	96	704	551	447	0	831	458	796	772	390	1220	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter"	0.999999211
"a30e6cf2f96f909077895294fe9cdb23"	0	0	19	22	0	31	0	0	0	40	25	56	24	0	81	61	79	37	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.994369663
"a33e83f023ba5e1cd862d4fb4860c07b"	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli"	0.999999995
"a395edbcb5a5d2fdd42e3a3baffd555d"	0	0	15	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__unidentified"	0.975808699
"a3aea2eefdb2882f03e08556a089f85c"	0	0	0	0	0	0	132	0	244	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999814
"a3ff16ae7ca90d2955fac77ebffc08e5"	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999922083
"a47b4dc7cfdd15e4a610732ce5d2a494"	0	0	34	33	0	25	0	0	0	34	14	11	10	0	73	41	0	6	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999959934
"a5b1bb2d17ef157e0f0dcf77b0276bd7"	0	0	0	0	0	0	0	7	0	0	0	0	60	0	23	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995872
"a5e2f15ca16051f06368b83adff956e3"	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999955
"a61f45cdf31d948cfec00ccb21bb98f1"	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium"	0.906378487
"a6bde860f1975c36c1c92f76851a0c6c"	29	0	158	35	35	0	21	39	99	24	0	64	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999977691
"a6ec8ace9ba7d81d66cdb368ea2981b7"	0	0	11	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.99992383
"a71cdb983f4aa92f7986bbba79bdf852"	0	0	107	35	246	163	334	274	235	161	236	301	206	0	71	44	52	182	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__unidentified"	0.997421284
"a7a3757df1cc2c6c776b071cc2bb45e3"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis"	0.999953013
"a7c079da939ab8ea89e4b4531c4e0588"	14	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986355
"a7fa662426ce3e2cae4b02bd81dbcd35"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium"	0.938776846
"a83260ae5efd41945859904e88a99c81"	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_organism"	0.994339525
